Date,AAPL,JPM,PG,XOM,^NYA
2022-10-13,140.3708038330078,100.60599517822266,114.58917236328125,89.93733978271484,13888.9697265625
2022-10-14,135.8452606201172,102.28016662597656,113.47332000732422,87.5712661743164,13607.3095703125
2022-10-17,139.80142211914062,106.57594299316406,115.52359008789062,88.833740234375,13923.2099609375
2022-10-18,141.1168975830078,109.317138671875,116.45800018310547,88.9926528930664,14089.2001953125
2022-10-19,141.22483825683594,107.17386627197266,117.53759002685547,91.63243865966797,13947.259765625
2022-10-20,140.76348876953125,106.8243179321289,116.023681640625,91.75602722167969,13840.4697265625
2022-10-21,144.57240295410156,112.43550109863281,117.47637939453125,93.45995330810547,14144.0498046875
2022-10-24,146.7124786376953,112.57347869873047,118.19815826416016,94.11328125,14226.1103515625
2022-10-25,149.54954528808594,112.86784362792969,119.55948638916016,93.47762298583984,14440.6904296875
2022-10-26,146.6143035888672,114.16485595703125,120.40006256103516,94.59003448486328,14531.6904296875
2022-10-27,142.14767456054688,114.61558532714844,120.49140930175781,94.95199584960938,14569.900390625
2022-10-28,152.88726806640625,115.97700500488281,123.54298400878906,97.73300170898438,14795.6298828125
2022-10-31,150.53121948242188,115.79300689697266,123.04047393798828,97.83012390136719,14747.0302734375
2022-11-01,147.8904571533203,117.88111877441406,123.23236083984375,98.80127716064453,14790.7099609375
2022-11-02,142.3734130859375,116.79566955566406,121.45987701416016,96.77068328857422,14497.849609375
2022-11-03,136.3360595703125,117.00723266601562,120.62847137451172,98.08617401123047,14455.669921875
2022-11-04,136.07058715820312,120.20838165283203,122.83033752441406,99.15443420410156,14702.76953125
2022-11-07,136.6015625,120.84310150146484,124.71244049072266,100.3286361694336,14808.6298828125
2022-11-08,137.17190551757812,120.91669464111328,124.99567413330078,100.64646911621094,14889.2998046875
2022-11-09,132.61917114257812,119.34371948242188,124.69416809082031,96.14387512207031,14587.759765625
2022-11-10,144.4188995361328,124.25580596923828,128.98831176757812,97.55644226074219,15234.7197265625
2022-11-11,147.20167541503906,124.45818328857422,128.7964324951172,100.6023178100586,15352.6904296875
2022-11-14,145.80538940429688,123.1795883178711,128.80555725097656,100.8960189819336,15228.98046875
2022-11-15,147.53599548339844,122.28728485107422,128.35787963867188,101.57238006591797,15381.0
2022-11-16,146.30682373046875,122.45287322998047,129.49993896484375,100.48664093017578,15265.25
2022-11-17,148.20462036132812,121.91934967041016,128.705078125,100.62012481689453,15223.9599609375
2022-11-18,148.76512145996094,123.11515045166016,130.25823974609375,99.74796295166016,15309.76953125
2022-11-21,145.5398712158203,122.38849639892578,131.91197204589844,98.76008605957031,15278.259765625
2022-11-22,147.67364501953125,124.2190170288086,133.04483032226562,101.61689758300781,15481.759765625
2022-11-23,148.548828125,125.54361724853516,133.80319213867188,101.1095962524414,15545.51953125
2022-11-25,145.63821411132812,125.78279876708984,134.0498809814453,100.75360870361328,15605.669921875
2022-11-28,141.81312561035156,123.58431243896484,133.94024658203125,97.72772216796875,15370.4404296875
2022-11-29,138.8140106201172,125.61724090576172,132.91696166992188,98.37740325927734,15433.4599609375
2022-11-30,145.5595245361328,127.10737609863281,136.27919006347656,99.08936309814453,15780.01953125
2022-12-01,145.83486938476562,125.32286834716797,136.36138916015625,98.60881042480469,15761.1201171875
2022-12-02,145.34324645996094,124.32938385009766,137.6039581298828,97.772216796875,15767.01953125
2022-12-05,144.1829376220703,120.84310150146484,136.2152557373047,95.0934066772461,15474.7900390625
2022-12-06,140.52499389648438,121.04546356201172,136.38882446289062,92.45018005371094,15328.4599609375
2022-12-07,138.58786010742188,120.96266174316406,137.26589965820312,92.24549865722656,15311.7900390625
2022-12-08,140.26931762695312,122.23213195800781,138.25267028808594,92.93077850341797,15399.9404296875
2022-12-09,139.7875213623047,121.5698013305664,137.88720703125,92.14759826660156,15291.0498046875
2022-12-12,142.07861328125,123.4555435180664,139.30335998535156,94.41702270507812,15468.669921875
2022-12-13,143.04225158691406,123.33595275878906,139.0932159423828,95.44938659667969,15562.5400390625
2022-12-14,140.82000732421875,122.7196273803711,139.6414031982422,94.7463150024414,15494.98046875
2022-12-15,134.22195434570312,119.67486572265625,138.060791015625,93.83854675292969,15182.2802734375
2022-12-16,132.26515197753906,118.92977142333984,137.44866943359375,93.17996978759766,15018.169921875
2022-12-19,130.16087341308594,119.6380615234375,137.41207885742188,93.59825134277344,14938.0302734375
2022-12-20,130.09205627441406,120.21759796142578,137.4669189453125,94.95101928710938,15000.6201171875
2022-12-21,133.18946838378906,121.5698013305664,138.72772216796875,96.17027282714844,15219.5498046875
2022-12-22,130.02322387695312,120.18998718261719,139.04751586914062,94.23014068603516,15081.5302734375
2022-12-23,129.65936279296875,120.76032257080078,139.44041442871094,96.72206115722656,15188.4501953125
2022-12-27,127.85994720458984,121.18346405029297,140.65554809570312,98.06591033935547,15218.259765625
2022-12-28,123.93653869628906,121.84575653076172,138.83738708496094,96.4550552368164,15037.3203125
2022-12-29,127.44696044921875,122.54487609863281,139.4129638671875,97.1848373413086,15241.2099609375
2022-12-30,127.76160430908203,123.35436248779297,138.471923828125,98.16381072998047,15184.3095703125
2023-01-03,122.98271179199219,124.29261016845703,138.48109436035156,94.79080963134766,15154.4501953125
2023-01-04,124.25118255615234,125.45162200927734,139.0840606689453,95.06671142578125,15350.2998046875
2023-01-05,122.93352508544922,125.42381286621094,137.35728454589844,97.19373321533203,15225.400390625
2023-01-06,127.45677185058594,127.82389831542969,140.62811279296875,98.36847686767578,15539.740234375
2023-01-09,127.97792053222656,127.29569244384766,138.91046142578125,96.53515625,15514.4404296875
2023-01-10,128.54824829101562,128.43551635742188,138.7734375,97.97691345214844,15608.169921875
2023-01-11,131.26217651367188,129.3899383544922,137.649658203125,99.11607360839844,15749.08984375
2023-01-12,131.18353271484375,129.26025390625,136.87306213378906,100.76251983642578,15859.5498046875
2023-01-13,132.51101684570312,132.52206420898438,137.8506317138672,100.70022583007812,15918.3701171875
2023-01-17,133.6713104248047,130.47415161132812,137.44866943359375,100.50442504882812,15883.5595703125
2023-01-18,132.95350646972656,126.55438995361328,133.7666778564453,98.43970489501953,15649.1298828125
2023-01-19,133.0124969482422,124.86785125732422,130.937744140625,99.07157897949219,15569.6298828125
2023-01-20,135.56910705566406,125.17362976074219,131.44337463378906,100.87821197509766,15777.5498046875
2023-01-23,138.75503540039062,127.2030258178711,129.67819213867188,100.35313415527344,15880.08984375
2023-01-24,140.1512908935547,128.2964630126953,130.38609313964844,101.28759765625,15868.2197265625
2023-01-25,139.4925079345703,128.9173583984375,130.29417419433594,100.75360870361328,15889.26953125
2023-01-26,141.5574951171875,129.7142791748047,129.77012634277344,104.8030014038086,15985.8701171875
2023-01-27,143.4945831298828,130.0293731689453,129.2368927001953,102.88956451416016,15962.580078125
2023-01-30,140.61351013183594,128.92662048339844,129.64138793945312,101.06511688232422,15818.900390625
2023-01-31,141.88194274902344,129.69577026367188,130.90093994140625,103.24552917480469,16036.3896484375
2023-02-01,143.0029296875,129.35289001464844,131.64566040039062,102.11526489257812,16121.25
2023-02-02,148.30299377441406,128.7505645751953,130.7078857421875,98.92028045654297,16122.580078125
2023-02-03,151.9215850830078,130.74288940429688,131.11241149902344,99.60555267333984,15999.400390625
2023-02-06,149.19776916503906,131.51202392578125,129.9999542236328,99.43647003173828,15895.3603515625
2023-02-07,152.06906127929688,133.1151580810547,128.73123168945312,102.27546691894531,16021.6201171875
2023-02-08,149.3846435546875,132.17919921875,127.39813995361328,101.38549041748047,15934.7197265625
2023-02-09,148.35214233398438,130.1220245361328,126.00066375732422,101.7681884765625,15828.599609375
2023-02-10,148.7165069580078,130.696533203125,127.11312103271484,106.05784606933594,15910.6904296875
2023-02-13,151.51341247558594,132.11434936523438,128.77720642089844,105.64530181884766,16052.25
2023-02-14,150.87327575683594,132.69815063476562,128.05088806152344,104.40768432617188,16025.1103515625
2023-02-15,152.9709014892578,133.254150390625,127.75669860839844,104.09381866455078,16016.08984375
2023-02-16,151.3755340576172,131.41934204101562,126.08342742919922,103.78888702392578,15873.7802734375
2023-02-17,150.233154296875,131.80857849121094,128.7220458984375,99.79803466796875,15840.16015625
2023-02-21,146.2249298095703,129.3899383544922,128.63011169433594,99.69939422607422,15572.51953125
2023-02-22,146.6484375,128.39840698242188,129.1725616455078,98.40797424316406,15530.830078125
2023-02-23,147.1309814453125,129.42701721191406,128.75881958007812,99.31376647949219,15584.9296875
2023-02-24,144.48182678222656,130.59461975097656,128.03250122070312,99.32272338867188,15464.4599609375
2023-02-27,145.67344665527344,131.73440551757812,127.92219543457031,99.14337158203125,15492.9296875
2023-02-28,145.1711883544922,132.83714294433594,126.46954345703125,98.56940460205078,15428.9697265625
2023-03-01,143.10305786132812,132.09584045410156,126.5615005493164,99.44828796386719,15436.2998046875
2023-03-02,143.69398498535156,130.72438049316406,128.6484832763672,99.90567779541016,15524.51953125
2023-03-03,148.73622131347656,133.12442016601562,129.58624267578125,101.17017364501953,15721.0595703125
2023-03-06,151.49371337890625,132.3459930419922,129.03460693359375,102.0669937133789,15694.33984375
2023-03-07,149.2975616455078,128.45399475097656,126.46954345703125,100.09400177001953,15439.01953125
2023-03-08,150.54827880859375,127.69417572021484,126.48796844482422,98.63218688964844,15440.6396484375
2023-03-09,148.3029022216797,120.78124237060547,125.55937957763672,97.869873046875,15140.7900390625
2023-03-10,146.24464416503906,123.84849548339844,126.12939453125,96.65917205810547,14894.1796875
2023-03-13,148.18470764160156,121.62452697753906,127.00276947021484,95.547119140625,14764.3701171875
2023-03-14,150.27252197265625,124.74736022949219,128.57496643066406,95.9058609008789,14944.740234375
2023-03-15,150.6664581298828,118.85379791259766,130.39532470703125,91.13477325439453,14662.5498046875
2023-03-16,153.48301696777344,121.16120147705078,131.36984252929688,90.60566711425781,14830.98046875
2023-03-17,152.6459197998047,116.58346557617188,131.40660095214844,89.5384292602539,14599.0498046875
2023-03-20,155.0094757080078,117.8159408569336,133.4292449951172,91.8791275024414,14777.7001953125
2023-03-21,156.86093139648438,120.97586059570312,132.4639129638672,95.99553680419922,14985.9501953125
2023-03-22,155.4329376220703,117.8530044555664,132.3811492919922,93.7983169555664,14741.080078125
2023-03-23,156.5162353515625,117.5379409790039,132.19728088378906,92.74006652832031,14693.01953125
2023-03-24,157.816162109375,115.7494888305664,134.8910675048828,92.84769439697266,14758.5703125
2023-03-27,155.8760986328125,119.06695556640625,134.18309020996094,94.88348388671875,14894.849609375
2023-03-28,155.25567626953125,119.42832946777344,134.56008911132812,96.06727600097656,14949.349609375
2023-03-29,158.3282928466797,119.66926574707031,134.9738006591797,97.7174301147461,15123.9599609375
2023-03-30,159.8941650390625,119.30784606933594,135.5622100830078,98.19273376464844,15200.58984375
2023-03-31,162.3955535888672,120.75344848632812,136.70223999023438,98.34520721435547,15374.91015625
2023-04-03,163.64625549316406,120.61446380615234,137.45608520507812,104.1476058959961,15487.759765625
2023-04-04,163.114501953125,119.00206756591797,138.11807250976562,103.15214538574219,15374.1103515625
